tenure,monthly_usage,support_tickets,engagement_score,plan_type,region,treatment,churn
9.886649938629946,63.620339938042875,0,0.686079073242322,1,2,1,0
17.686679600656376,39.388406827817185,1,0.8588490021238603,0,0,1,0
8.169776778123335,83.14783498622695,2,0.3621312216235306,0,2,1,1
8.876146065327205,54.90491769905147,4,0.5296161627150412,1,1,0,1
6.693770326901128,37.47313244041647,5,0.44023406074161775,0,0,0,1
0.30897328788136474,74.79369576845633,1,0.843259906400147,1,2,1,0
1.37000922230239,81.16666377797667,2,0.5737602178078193,1,1,0,1
0.3832041755166459,49.504621044206594,2,0.6390433568659984,1,2,1,0
12.140754611130593,42.445246094366055,2,0.6772748835729397,1,2,1,1
4.528760505541198,47.41437563819507,0,0.5195230782255035,0,1,0,0
8.52524612561028,60.720975912765496,3,0.4720424988950307,0,1,1,0
28.575186358151704,69.16784982545771,2,0.7278398471978009,0,0,0,0
3.44086587579958,58.5573099629536,1,0.6166832564292358,1,2,0,1
6.339383698592071,51.52584812707655,4,0.37311507375950775,0,0,0,1
16.904989770463,72.47017655456641,0,0.39136829541741186,0,2,0,0
3.1176618830087284,45.30745290422717,4,0.4415520239704344,1,2,1,1
0.9612513426021163,65.46379007550361,4,0.6738827835824662,0,0,0,1
4.105683646644685,45.67905802473082,1,0.7210171214849893,0,0,1,1
2.1097003020007543,56.4653443701634,1,0.8227592448635627,0,2,1,1
31.859401030567497,48.29656152814323,1,0.3936945061006629,1,1,1,0
19.810644965814834,49.16221726020784,4,0.5210309786309311,1,2,1,1
12.041930286246373,44.339202238066854,0,0.4399697325185654,1,0,1,1
24.61823676624976,70.17281046771042,2,0.4726481485416558,0,2,0,0
19.535627288886676,39.00610942837197,2,0.639481828156959,1,2,1,1
2.477945716303669,38.896516211769374,2,0.49311814842172974,0,1,1,1
26.769760862826733,81.81490348767664,4,0.6973786507359223,0,1,1,0
9.301198823594063,64.66771346981497,4,0.4225552329133757,0,1,1,1
19.768179495642794,14.223294519604455,4,0.6112124526116781,0,0,0,1
27.170911791434776,41.52111891184395,2,0.43358650737164967,0,1,0,1
4.5927685970198215,22.820159936569187,4,0.2244163549365161,1,2,1,1
1.39910592148621,35.73963959877117,3,0.3467797299489838,0,1,0,1
3.1042409536725764,2.922280006489404,2,0.5186194595519783,1,0,1,0
6.684692312983373,47.94515633459086,4,0.7882246731952242,1,0,1,1
20.44595671966734,32.87087271258033,2,0.431061868109561,0,0,1,0
23.656139662557997,50.898578851946574,2,0.47462173566507787,1,0,1,1
0.08371691017980776,25.62318111676213,1,0.5734504638192256,1,1,0,1
8.578513912062668,51.2436777975806,2,0.4100868020489761,0,2,0,1
6.483279851024056,43.77625582819509,0,0.42743613927017166,0,2,0,0
3.014008059309894,72.52929447782894,2,0.510817171681527,1,2,0,1
1.5321646985477617,71.17035292618438,1,0.43451504956325554,0,2,1,1
4.9429029583491895,61.78018404515424,1,0.23255106468049547,0,0,0,1
34.3574534722938,45.10079329008181,3,0.4024744940218895,0,2,1,0
4.684605634577693,79.7807059289044,3,0.5922379529836965,0,0,1,0
8.777433669121823,26.70447083240269,2,0.5969004641193888,1,2,0,1
14.569043722570258,28.94662055654506,3,0.7004350550538953,1,2,1,0
5.423693987603548,48.74325350166403,2,0.688330401797638,0,2,1,1
42.813577659500396,83.81057163381679,2,0.3649718563503347,1,2,1,1
39.38411837449678,46.96491639694869,1,0.3881875326333658,0,2,0,1
3.4807355399064637,47.251321351860774,2,0.39480783602566133,0,0,1,0
8.251911341566167,28.37134465832286,0,0.47719075692225194,0,1,0,1
4.2951655209485615,64.18894377905568,1,0.40650948260149955,1,1,1,0
4.022996116572981,64.2976438149403,2,0.4738209450230678,1,0,1,1
0.45101373318627036,61.83612802099865,1,0.3691704513166216,0,2,0,0
11.285904851791118,40.56168990728956,1,0.6176608146177799,0,0,1,0
8.382235593955661,39.39939847440491,3,0.3577904557460993,0,0,0,1
0.6342130485647097,30.603166243925443,3,0.3503642125065472,1,1,1,1
3.9195110521244323,51.258087526414,3,0.5780343678786677,1,0,0,0
28.666331413072086,33.79389006082248,2,0.6083449955936076,0,2,1,0
3.2863266257049246,32.33875242126067,4,0.466231642721826,0,0,0,1
1.878370331825637,43.644639246339864,2,0.6303482232879545,0,1,0,1
8.067265313683635,42.66265737223676,2,0.6195181409597538,1,2,1,0
50.92844379138312,41.93032206767067,1,0.7848708185185278,1,1,1,1
3.3257377627167144,56.99666895260392,1,0.6099389201928909,1,2,0,1
13.38186012356752,51.18571703225419,1,0.7560804627172194,1,2,1,1
17.206651514873556,45.67765954233324,1,0.5092893757134455,0,1,0,1
3.2559980680296694,52.74519392467223,1,0.709943926416291,1,1,1,1
15.632987141907794,35.12709438343052,3,0.7131149572258837,1,0,0,1
5.502273591171648,51.57917935864517,2,0.47860793902847953,0,0,0,1
12.006044972781256,52.259037392669505,0,0.3967189428082612,1,2,1,0
12.046053925651659,27.454297109637793,2,0.4230986257721982,1,2,1,1
9.208622999428187,64.93540631555543,1,0.5622686246143986,1,2,0,1
1.1355499057394516,36.77849442159507,2,0.327543948780738,1,2,1,0
21.643737530955562,51.354646988096526,2,0.4319403701515641,0,0,0,1
4.641723524008759,67.46617610802906,4,0.6795845505921935,1,0,0,1
2.4771852792906786,63.88515136570804,5,0.6000250948168135,0,1,0,1
0.49955711753214244,50.515000828532536,1,0.14710414847096506,0,0,0,1
10.725340855135002,44.56251495676897,0,0.30010294032704476,0,2,0,1
13.582220811208186,64.21267862863351,1,0.8238329569561051,0,0,0,0
0.20072337070164742,60.1204246671293,4,0.6769351111897586,0,2,1,1
8.61156701459386,40.72452469933805,2,0.41256091779134096,0,1,0,0
3.0818897646594916,38.076595294974645,1,0.2767351745257345,0,1,0,1
12.433492098572303,18.914672274560026,1,0.3125739406218237,0,0,1,1
2.299250670469605,52.31047762525381,4,0.5763741564262562,1,0,1,1
14.09055033081263,48.75953382472402,2,0.7965392535435364,1,1,0,0
5.867504411773221,67.04287061963812,1,0.7869886265340637,0,2,0,0
33.12412581365169,55.385826402205495,2,0.2636471759766213,1,0,0,0
1.7753329612713473,70.01343791259035,2,0.45563430846182595,0,1,0,1
5.0055892079420605,39.53953658125744,5,0.3714428426343138,0,2,0,1
1.445331420443957,67.07225496451427,3,0.5205425460453835,0,0,1,1
31.034284765808685,42.06625431343017,4,0.30034087816391075,1,0,1,0
25.180004485931928,61.66394092688408,1,0.4181272434232755,0,2,1,1
3.579928440737867,28.118624112039598,2,0.36991083231454547,0,1,1,0
12.945152868526975,53.52702949049283,2,0.5785406878880268,1,2,1,1
20.393808871670657,20.22968087831135,0,0.4227711692955584,0,2,1,0
9.721588328238097,45.99293771087368,1,0.4443233457862857,0,0,0,0
9.051352922327354,56.60530990816871,0,0.5766377702857459,0,0,0,1
3.3225245452548378,42.18547173153356,3,0.746378125718662,0,1,1,0
1.1727136856992888,34.24343556866049,3,0.8173663257067211,0,2,0,1
27.301478702334272,62.691777039439,1,0.5684019013071288,1,0,0,0
27.68129313178112,48.44805815229615,0,0.48671390122860836,0,1,0,1
12.032039033794618,42.65644029453993,1,0.6974370960186019,0,2,1,1
4.968558117735887,50.62843881731415,2,0.6750746820517339,1,0,1,0
5.154811389739727,89.55003712918383,1,0.6322716398763316,0,1,0,1
15.533585156725417,67.30254274672316,0,0.26309893531788175,1,0,1,0
27.289168189287025,67.4386050228176,2,0.6812263104755014,1,1,1,0
26.17359083275936,56.53319478488546,5,0.5537302037916565,1,1,1,1
18.162746303170838,52.49727908865721,0,0.36594465346918786,0,2,0,0
12.32772832281246,14.058765675043755,2,0.3992185913787525,1,0,0,1
1.0547007143530087,39.81529480305302,3,0.5873048433309195,0,1,0,1
2.115530576200938,42.79138380196288,2,0.1232542034319039,1,2,1,0
27.45876600213007,21.876619039287004,2,0.48117902534455104,0,0,1,0
11.189927363587074,32.6387631467685,2,0.4017406161226863,0,2,1,0
0.11087526733193291,20.287452936160488,2,0.3864588632660715,1,2,1,0
1.283962817231392,49.42514246453941,3,0.4314210311707688,1,0,0,1
13.069948647482892,62.28148956273224,1,0.2780899442874847,1,1,0,1
0.060893244621564036,66.60161777936493,6,0.6578720065723811,0,2,0,0
2.103789793250389,56.22176693118862,2,0.18081577330621143,0,0,0,1
9.54837415366718,35.549054882021466,4,0.5253931312701313,1,0,1,1
14.127783439857751,21.01902262220061,1,0.3728663181925085,0,0,1,0
12.665297785622984,23.64696950897747,2,0.7975368020000685,0,1,1,0
3.047398407696294,30.965261341182522,1,0.5034029657726252,0,0,0,1
14.945007466782467,36.66710452946488,2,0.18150007844644192,0,1,0,1
3.249885108633671,47.6037725301262,1,0.5820231614777932,1,1,1,0
4.723618907017014,34.787536728095475,7,0.3361134933433331,0,0,1,1
16.46829061998949,55.084638405023924,2,0.6477333591629754,0,0,1,1
12.585285771633217,46.515897458007906,0,0.5926583998300038,0,2,0,1
22.70347292956081,50.15818567611539,1,0.720889324607903,0,1,1,0
12.861759458037149,67.10375829006807,4,0.528054762558089,0,2,0,1
10.080531667047088,32.29652398699445,3,0.6228723189269906,1,1,1,0
1.1802847373809258,56.28056867438553,0,0.5064131234663621,1,0,1,1
5.500995686484241,49.7904015728589,1,0.4115519314594416,1,2,1,0
3.697921774305974,44.99770578545457,0,0.6598632397708508,1,2,1,1
3.3564024439490554,63.2788448129894,3,0.31542740436119004,1,0,0,1
43.34771287395511,63.18521231835511,3,0.4945539168991297,1,0,1,0
5.992649964480285,35.80263806017358,2,0.41471516417314513,0,2,0,0
26.71266253498227,47.26759124213114,0,0.6263141100436882,0,0,1,0
11.968012628837798,54.21817523876098,2,0.3579979032508518,1,0,0,1
19.005903032260797,45.90489877966123,3,0.43867511110625157,1,1,1,1
8.381223892665245,58.77531998431697,1,0.5065870253063743,0,0,0,0
10.32187083169902,54.217880268654135,3,0.7231584578022707,1,1,1,0
8.139521200100322,77.48841860534019,4,0.42012255392552766,0,1,0,0
2.606578743902862,27.045812961053187,4,0.43986618876059985,1,0,1,1
15.381141636789646,48.16346015378904,3,0.29776974609454193,1,0,0,1
3.9549284203951554,36.37246232731713,3,0.3525507854363651,1,2,0,1
0.29539777296826336,59.06161183158566,1,0.5619471878623006,0,1,0,0
12.443625435543286,25.74242164931683,2,0.504810276379805,1,1,1,1
2.339202842697872,55.1946906533733,1,0.5072154722300191,1,0,0,0
33.85299776727964,40.54927352977488,2,0.7611822397314476,1,0,1,1
36.93074895345628,38.987572008184785,4,0.2491583130244049,0,2,0,1
29.562118615606096,28.302526946889692,0,0.8476732465234514,0,0,1,0
5.5474487579684,43.023860806984906,2,0.676741202083215,0,0,0,0
0.18692778446333258,66.26750795436388,2,0.4511310498688686,0,2,0,0
31.626281487982677,49.62216974705781,3,0.5586849180276767,0,1,0,0
6.707259324636736,59.41520626811712,1,0.3975732373629928,0,0,0,0
40.810104193464674,74.96962732949413,1,0.547884981416382,0,0,0,0
39.764825713562466,53.95633377233864,4,0.8224765097858653,1,1,1,0
23.00864420615303,41.61800641906489,5,0.40305676876219537,0,1,0,1
4.185312818065923,57.008783227741844,2,0.4651991587672474,0,2,0,1
5.835503185184323,41.835557805285625,1,0.38648506691031814,0,1,0,1
22.856719829736956,42.43365975054246,2,0.41058295825676033,1,0,0,1
4.573754777168605,27.20160800571523,3,0.4395958952996576,0,1,1,1
2.2286233955490573,63.893862366265886,2,0.3357671616989063,0,2,0,1
9.764843904722733,44.20996136525841,4,0.4604581899779293,1,0,1,1
33.0155216496845,52.73147368723793,3,0.5081348593774069,1,2,0,1
14.289907173095246,34.46057107090041,3,0.4395275142042193,0,2,0,1
10.129348037227867,56.539214445732085,2,0.15513569761767654,0,2,1,0
1.2267383681918747,38.57088142797374,4,0.4768523438944157,0,2,1,1
11.454368586212613,47.87436917447263,4,0.49290925669332636,0,2,0,0
55.32683697415581,63.16739046858689,2,0.7846312542415235,0,1,1,0
1.8110470397071698,61.861389683487936,2,0.5040228080270657,0,2,0,1
8.765943899778044,49.669548912245894,0,0.640337910879899,0,2,1,0
25.183303654809535,23.478034509399226,1,0.43614504374658886,0,2,1,0
16.20041098024404,94.89215855090961,2,0.6947261507981001,1,0,1,0
14.328893103620077,76.18788455409704,1,0.35831852789990637,0,2,0,0
14.547450674693879,60.840122373324476,4,0.5757483801678126,1,0,1,1
5.3459081077793895,38.70194327613544,0,0.6260548071622459,1,1,1,1
4.170745011205142,48.29611757447053,2,0.6040409188251739,1,2,1,0
19.88849408711655,41.84869355335225,2,0.8246224715270759,0,2,1,0
19.935938389044345,68.95783908644582,4,0.41234530124602276,0,2,1,0
24.215400568414978,53.937543362777504,1,0.7120674965421989,0,1,0,1
29.335391542039638,38.237542124602506,4,0.6733467684088325,1,0,0,1
8.593118843194844,42.93867351312827,2,0.5074199612021056,0,2,1,1
8.35421253061439,66.81782213854856,3,0.7758891560187335,0,1,0,0
19.21139918770185,74.00146770230718,2,0.47801627690481974,0,1,0,1
12.596628898653602,72.92497345229368,1,0.5033474834838858,0,2,0,0
14.526607782138203,61.35548097580966,1,0.49917745429261134,1,0,0,0
19.063433699450457,46.21062696796045,4,0.30902214633415975,0,0,1,1
26.487881716161205,1.377292620063193,2,0.6142271051392567,1,1,1,1
4.94978888565185,54.457400357123326,1,0.5908097212738412,0,1,1,1
5.651241464730676,49.972568617338496,3,0.48429810202882156,0,0,0,1
1.1843524702483266,52.09973144482032,3,0.7643801821201032,0,0,1,1
10.360968319313216,50.80846020549809,0,0.43441699139072265,1,1,1,0
0.43924925053028396,30.106067570762644,5,0.24053038780833874,1,0,0,1
7.519283378185316,58.361128352767786,0,0.785330895710231,1,2,1,1
9.387535028245512,59.483244710477756,5,0.6516663960804475,0,0,1,1
4.05156792377427,60.23508173089489,1,0.5939062493677376,1,0,0,1
10.723590361754104,64.1986550536008,2,0.44908319496277166,0,0,0,1
0.37170074521769453,59.06077467382435,4,0.5513137401605501,0,2,0,1
0.4567619913934726,43.849558826916336,1,0.31094325595321337,1,2,1,0
20.75221643445763,48.93744728125865,1,0.4662285523515982,0,2,0,1
5.3590202904929365,51.36687300880065,2,0.36444536852183296,0,1,0,0
1.630668495569136,51.615491736599274,5,0.5392821895571531,0,2,0,1
8.863843059348188,64.97326483957595,3,0.6385202687758581,1,0,1,1
17.63577528534882,59.65503129533736,4,0.34285622207375427,0,0,0,0
2.91741604115884,81.1601515935493,1,0.6087369021152629,0,1,1,0
11.702635423877915,83.09703469827008,1,0.5299622390581484,0,1,1,1
1.0705323478787674,51.194743739208874,6,0.6025778572438341,1,0,1,1
0.6367811509237129,-7.5498332268905415,1,0.46366628519581676,0,0,0,1
9.09490728750625,68.55248699190899,1,0.6056023104000161,1,2,1,0
9.334925312336907,41.894354915194185,2,0.3956290153028086,1,1,1,0
12.17444937845539,37.9777411725349,2,0.24766218552158134,0,2,0,1
15.53952675500021,44.0233208751595,2,0.28191019919969806,0,2,1,0
44.68268410439991,43.300354297780906,1,0.42458505182438605,0,2,0,1
8.715493430764276,59.18404715158089,6,0.25812147683406805,1,2,0,1
4.680236569271745,26.60846331310662,2,0.7325558847580934,0,2,0,1
19.027847756792234,33.83418881312598,1,0.48757532558758787,0,0,1,0
3.7902175852336475,55.14737831296125,1,0.6378908871099639,1,2,1,1
6.935801175279616,59.344160456199624,4,0.6180602533263866,0,1,1,0
0.9804620230040388,59.62312467404018,2,0.5009625712635468,0,1,0,1
0.30813131449769254,38.19445581600051,1,1.0,1,2,0,1
39.44855907922322,35.3260152610064,0,0.9391467853803246,1,1,1,0
21.69321170538075,42.400477493181214,1,0.708783871810523,0,1,0,1
14.2877127935921,53.59809128427088,1,0.36422170913123303,1,0,1,1
6.310315733581703,72.28216053908824,2,0.7149450293901843,0,0,1,0
2.2836784337053047,19.288442213438746,4,0.23772013378173315,0,2,1,1
2.0414488988742496,46.6890686456245,1,0.7095119627022701,1,0,0,1
3.456071869519003,30.009823384621946,3,0.11658173278735101,0,2,1,1
9.561487779759775,25.216359839697652,2,0.45215651957943287,0,1,0,1
15.04619145332131,64.50434968017225,2,0.6813686352293485,0,1,0,1
12.95268419636158,58.16936861749008,4,0.5577799967276298,1,0,1,1
3.940947136667951,56.74150273920893,1,0.2782137496248347,0,1,0,0
37.17724198267568,63.8153875959649,1,0.5255448024402642,0,2,1,0
16.068208858502715,42.80421654850796,2,0.5578435869961196,0,2,0,0
9.698765783175975,43.51043725499708,2,0.5307178170177307,1,0,0,0
11.35236566444922,82.78595925083862,3,0.4389079916058032,0,1,1,1
6.528454386384617,46.301434186106384,1,0.6282622174127056,0,1,1,0
3.4159355072887623,61.026981695811365,3,0.6717367380988946,0,2,0,1
5.280169551877349,50.095723114449726,1,0.4768714897981236,0,2,0,1
17.018182173080557,22.276122048823773,1,0.7279482250962157,1,0,1,1
0.17397695664965132,19.330564942980978,3,0.4765608908350128,1,0,0,1
1.4805647068797125,41.31523670090143,2,0.4265278467089936,0,0,0,1
0.5651325234302463,65.84151877504983,5,0.7035365041134306,0,0,0,1
0.49897742300750914,61.82437484954006,0,0.6980634534465843,0,2,0,1
23.210436403387902,63.71115746336051,6,0.40698367989527057,0,0,0,0
14.59488734040826,35.19430731595527,1,0.38521236565410993,0,2,0,1
7.713415132954708,74.23808735183471,2,0.7646577350213943,1,1,1,0
1.235483021373759,35.526600497204235,4,0.4846007057862779,0,0,0,1
8.118215589566798,53.19236598004953,3,0.5004928601624127,1,2,1,1
7.697403985132454,49.84471565138395,3,0.46216288439780967,0,1,0,0
2.2823365536026996,47.39189269528121,1,0.6982416255866029,0,0,0,0
6.8267895756278865,70.07888207443409,2,0.8216257246283681,1,0,0,1
6.100039374998483,39.42334219751059,4,0.5104979943944131,0,2,1,1
11.480669194957613,29.75592116432108,0,0.8626583085126726,1,2,1,0
12.097374432490945,50.29993229309629,2,0.4168238676172231,0,2,0,1
0.5563478882464168,44.0025989857021,2,0.45757969453565756,1,0,0,0
5.6326080558607385,100.66074378623969,1,0.6009631390280266,0,1,0,1
11.797499937392743,60.14761214659963,1,0.37745139053249926,0,0,0,1
8.393273431293476,43.859891371720636,4,0.5990318479173943,0,0,0,1
23.296193438105263,34.1583264621937,3,0.4222257980045358,1,2,1,0
12.899697168659973,21.79567384146823,4,0.2683811629997168,1,1,0,1
2.134234425207688,34.621713713938504,2,0.23862454673142536,1,0,0,1
0.8781892350748901,51.72412657638698,3,0.4514314513427993,1,2,1,1
12.340729765306694,71.40992977392155,2,0.5626417543746792,0,0,0,1
0.32242887200873316,66.82533713581878,3,0.29582153819623236,0,2,0,1
10.576168533687488,53.43642247469569,3,0.5267887133743513,1,0,0,1
33.807065464645824,45.15248501446273,0,0.5272132580091926,1,2,1,0
10.281389346930533,54.03218534618232,1,0.4748536901365806,1,0,0,0
5.895608306686887,42.22043003773136,3,0.36106295272864947,0,2,1,1
12.369925894139783,75.77545993645813,2,0.536035538622547,1,0,0,1
7.355471688613095,47.1621472808738,1,0.47864962424733803,0,1,0,1
9.465772326915841,48.7049321262991,1,0.6472615011847246,0,1,0,1
34.05752575479599,16.762663624689978,1,0.3060790219902493,0,2,1,0
5.855130328202246,47.06847730215854,2,0.5170947399970045,0,1,0,1
38.98910233808105,62.547262069474115,3,0.3092235375032772,1,1,1,1
28.29091420523903,33.98416134442183,1,0.46443890145518635,0,0,0,1
2.6147551312854,38.739194982607806,0,0.33573800174470053,0,1,0,1
0.8626098636378843,61.89066526600497,1,0.36240811502838116,0,1,0,1
1.2747040257795625,27.8501416472292,1,0.49942307758420873,1,1,0,1
0.22067865416680443,65.86701511312877,1,0.4151560550529831,0,1,1,0
1.1904601398690497,42.01784164740347,2,0.7200042250301166,0,2,0,1
13.786498470926006,44.171476692631956,1,0.6768747194648536,0,1,1,0
0.8861955233571243,33.141823923116085,3,0.6207128416480724,0,2,1,1
4.609886259538422,55.67069390641825,0,0.6177433191342432,1,1,1,0
22.362312481167326,86.8980797754407,7,0.5195395856696483,0,0,0,1
0.2825640381685381,61.72245859190948,2,0.6957194040404677,0,1,1,1
20.214366074231503,37.03572107089196,1,0.4558935823740022,1,0,0,0
3.973001602075554,67.03430878237215,3,0.8179057904716904,0,1,1,1
1.5090014379492915,45.24980681098626,1,0.3586712770285692,1,1,1,1
14.317864901278961,70.6172747214134,2,0.33067616107134484,1,0,1,1
11.896790117198643,62.100146032465446,0,0.29075387480838544,0,2,0,1
25.19298976904336,5.852876517924002,3,0.31687000411401983,0,0,0,1
15.939522945172804,34.93880550567459,2,0.2555966251705579,1,2,1,0
19.52394967192774,64.16577834253084,4,0.5321144788068836,1,0,1,1
3.9760063476808627,52.27485908217526,0,0.6280732828803333,1,1,1,1
2.3439995524853634,34.64366078438224,3,0.5051206116666672,1,2,1,1
16.665076752065097,40.49615726759281,1,0.2922063636832804,0,2,0,0
19.730510198921035,21.40645069865929,2,0.42954807759218555,0,1,0,1
55.88405868168277,48.67440068710406,1,0.6262228925426165,0,2,1,0
6.38495224983126,83.16034589023647,2,0.4487106832454514,1,0,0,0
5.582926943540793,62.07400086098488,3,0.38024279549231776,1,2,1,1
17.975454040123044,82.85625501782634,3,0.2729323504598753,0,0,0,1
5.0008040511690375,63.235956346849704,4,0.4365884389379098,0,0,0,1
32.04165509279191,65.41219015029037,1,0.3946156068568512,1,1,1,0
